id,strain,sire,dam1,dam2,dam3,dam4,sex,generation,dob,litter.size,sevrage,dtc,n.females,n.males,n.sibs,n.cage,cage.id,cage.type,sire.present,multiple.dams,coat.color,d40,d50,d60,bw30,bw40,bw50,bw60,comments.x,age.sev,age.40,age.50,age.60,g1,g2,g3,pwg,dam1.age,dam2.age,dam3.age,dam4.age,dam.age,sac.date,sac.age,time,na,nt,femur,ecw,liver,spleen,kidney,heart,testis,gfp,rfp,mfp,ffp,brain,muscle,X1g_wt,comments.y,tail,tf
6213,B6.A-15 BC1,3509,3571,3572,=,=,M,BC1,2012-04-08,5,2012-05-08,2012-05-08,3,2,5,5,358,S,1,1,B,2012-05-18,2012-05-28,2012-06-07,14.81,20.94,24.01,27.44,=,30,40,50,60,6.13,3.07,3.43,12.63,207,207,=,=,207,2012-06-06,59,15:40:00,95,178,14.85,11.016,0.895,0.102,0.312,0.135,0.159,0.349,0.076,0.247,0.345,0.412,0.186,1,=,83,1.017
6214,B6.A-15 BC1,3509,3571,3572,=,=,M,BC1,2012-04-08,5,2012-05-08,2012-05-08,3,2,5,5,358,S,1,1,B,2012-05-18,2012-05-28,2012-06-07,17.13,21.99,24.54,26.85,=,30,40,50,60,4.86,2.55,2.31,9.72,207,207,=,=,207,2012-06-06,59,15:50:00,94,176,15,10.987,1.194,0.071,0.284,0.121,0.196,0.376,0.079,0.207,0.342,0.396,0.158,1,=,82,1.004
6215,B6.A-15 BC1,5106,5137,=,=,=,M,BC1,2012-04-08,3,2012-05-08,2012-05-08,0,2,2,5,358,S,1,1,B,2012-05-18,2012-05-28,2012-06-07,14.58,20.51,22.61,26.23,=,30,40,50,60,5.93,2.1,3.62,11.65,142,=,=,=,142,2012-06-06,59,16:00:00,95,178,-,10.558,0.81,0.109,0.339,0.129,0.145,0.356,0.075,0.246,0.354,0.429,0.165,1,=,83,1.031
6216,B6.A-15 BC1,5106,5137,=,=,=,M,BC1,2012-04-08,3,2012-05-08,2012-05-08,0,2,2,5,359,S,1,1,B,2012-05-18,2012-05-28,2012-06-07,16.16,21.63,23.63,26.73,=,30,40,50,60,5.47,2,3.1,10.57,142,=,=,=,142,2012-06-06,59,16:09:00,96,176,15,10.941,1.208,0.099,0.279,0.118,0.195,0.272,0.042,0.176,0.298,0.397,0.159,1,femur head was flat; adjusted by +0.25 mm. liver and testis tubes are swapped,80,0.788
6217,B6.A-19 BC1,5215,5252,=,=,=,M,BC1,2012-04-08,5,2012-05-08,2012-05-08,3,2,5,5,359,S,1,1,B,2012-05-18,2012-05-28,2012-06-07,15.16,20.4,22.76,25.72,=,30,40,50,60,5.24,2.36,2.96,10.56,130,=,=,=,130,2012-06-06,59,16:19:00,95,179,14.65,10.356,1.131,0.072,0.272,0.109,0.182,0.35,0.054,0.187,0.275,0.412,0.171,1,=,84,0.866
6218,B6.A-19 BC1,5215,5252,=,=,=,M,BC1,2012-04-08,5,2012-05-08,2012-05-08,3,2,5,5,359,S,1,1,B,2012-05-18,2012-05-28,2012-06-07,14.92,21.71,25.21,27.32,=,30,40,50,60,6.79,3.5,2.11,12.4,130,=,=,=,130,2012-06-06,59,16:30:00,97,180,-,11.087,1.213,0.092,0.312,0.125,0.192,0.342,0.055,0.176,0.297,0.416,0.188,1,=,83,0.87
6219,B6.A-19 BC1,3565,3582,=,=,=,M,BC1,2012-04-08,7,2012-05-08,2012-05-08,3,4,7,5,359,S,1,1,B,2012-05-18,2012-05-28,2012-06-07,15.38,22.21,25.02,28.47,=,30,40,50,60,6.83,2.81,3.45,13.09,127,=,=,=,127,2012-06-06,59,16:39:00,98,182,14.95,11.417,1.224,0.068,0.28,0.125,0.184,0.457,0.107,0.238,0.372,0.418,0.174,1,rna/chip,84,1.174
6220,B6.A-19 BC1,3565,3582,=,=,=,M,BC1,2012-04-08,7,2012-05-08,2012-05-08,3,4,7,5,359,S,1,1,B,2012-05-18,2012-05-28,2012-06-07,15.52,21.46,24.13,27.06,=,30,40,50,60,5.94,2.67,2.93,11.54,127,=,=,=,127,2012-06-06,59,16:48:00,94,177,14.8,10.99,1.179,0.093,0.282,0.121,0.175,0.256,0.051,0.195,0.248,0.403,0.184,1,=,83,0.75
6221,B6.A-19 BC1,3565,3582,=,=,=,M,BC1,2012-04-08,7,2012-05-08,2012-05-08,3,4,7,5,360,S,1,1,B,2012-05-18,2012-05-28,2012-06-07,13.2,20.13,23.31,25.55,=,30,40,50,60,6.93,3.18,2.24,12.35,127,=,=,=,127,2012-06-06,59,16:57:00,95,178,14.75,10.143,1.018,0.072,0.281,0.121,0.177,0.355,0.076,0.172,0.26,0.397,0.159,1,=,83,0.863
6222,B6.A-19 BC1,3565,3582,=,=,=,M,BC1,2012-04-08,7,2012-05-08,2012-05-08,3,4,7,5,360,S,1,1,B,2012-05-18,2012-05-28,2012-06-07,14.21,20.49,23.87,26.08,=,30,40,50,60,6.28,3.38,2.21,11.87,127,=,=,=,127,2012-06-06,59,17:07:00,95,178,14.8,10.729,1.034,0.074,0.252,0.123,0.184,0.306,0.059,0.181,0.259,0.393,0.179,1,=,83,0.805
6223,B6.A-15 BC1,5083,5091,5092,=,=,M,BC1,2012-04-08,2,2012-05-08,2012-05-08,1,1,2,5,360,S,1,1,B,2012-05-18,2012-05-28,2012-06-07,12.88,18.2,21.89,24.14,=,30,40,50,60,5.32,3.69,2.25,11.26,149,149,=,=,149,2012-06-06,59,17:17:00,92,171,14.35,9.849,1.03,0.075,0.255,0.11,0.151,0.221,0.039,0.135,0.216,0.388,0.165,1,=,79,0.611
6224,B6.A-19 BC1,4933,4950,4951,=,=,M,BC1,2012-04-09,6,2012-05-09,2012-05-09,4,2,6,5,360,S,1,1,B,2012-05-19,2012-05-29,2012-06-08,16.2,21.88,25.72,27.32,=,30,40,50,60,5.68,3.84,1.6,11.12,184,184,=,=,184,2012-06-07,59,11:06:00,96,176,14.8,11.41,1.396,0.083,0.27,0.135,0.183,0.377,0.066,0.189,0.332,0.409,0.176,1,=,80,0.964
6225,B6.A-19 BC1,4933,4950,4951,=,=,M,BC1,2012-04-09,6,2012-05-09,2012-05-09,4,2,6,5,360,S,1,1,B,2012-05-19,2012-05-29,2012-06-08,17.86,23.27,26.62,27.11,=,30,40,50,60,5.41,3.35,0.49,9.25,184,184,=,=,184,2012-06-07,59,11:16:00,96,178,15,11.066,1.397,0.069,0.232,0.125,0.192,0.411,0.07,0.206,0.361,0.429,0.183,1,=,82,1.048
6226,B6.A-17 BC1,5224,3306,3342,=,=,M,BC1,2012-04-09,10,2012-05-09,2012-05-09,4,6,10,5,361,S,1,1,B,2012-05-19,2012-05-29,2012-06-08,14.94,20.82,23.6,25.65,=,30,40,50,60,5.88,2.78,2.05,10.71,119,110,=,=,115,2012-06-07,59,11:25:00,94,177,14.65,10.28,1.008,0.087,0.31,0.142,0.176,0.398,0.091,0.259,0.414,0.415,0.17,1,=,83,1.162
6227,B6.A-17 BC1,5224,3306,3342,=,=,M,BC1,2012-04-09,10,2012-05-09,2012-05-09,4,6,10,5,361,S,1,1,B,2012-05-19,2012-05-29,2012-06-08,13.39,20.78,24.16,25.85,=,30,40,50,60,7.39,3.38,1.69,12.46,119,110,=,=,115,2012-06-07,59,11:35:00,96,179,14.9,10.546,1.267,0.074,0.291,0.121,0.187,0.296,0.049,0.171,0.268,0.403,0.158,1,rna/chip,83,0.784
6228,B6.A-17 BC1,5224,3306,3342,=,=,M,BC1,2012-04-09,10,2012-05-09,2012-05-09,4,6,10,5,361,S,1,1,B,2012-05-19,2012-05-29,2012-06-08,11.7,19.46,22.61,25.2,=,30,40,50,60,7.76,3.15,2.59,13.5,119,110,=,=,115,2012-06-07,59,11:43:00,95,176,14.55,10.439,0.861,0.088,0.315,0.121,0.162,0.329,0.073,0.2,0.379,0.423,0.165,1,=,81,0.981
6229,B6.A-17 BC1,5224,3306,3342,=,=,M,BC1,2012-04-09,10,2012-05-09,2012-05-09,4,6,10,5,361,S,1,1,B,2012-05-19,2012-05-29,2012-06-08,17.34,21.36,24.41,25.88,=,30,40,50,60,4.02,3.05,1.47,8.54,119,110,=,=,115,2012-06-07,59,11:52:00,93,178,14.7,10.28,1.391,0.068,0.293,0.11,0.19,0.422,0.123,0.252,0.415,0.424,0.181,1,=,85,1.212
6230,B6.A-17 BC1,5224,3306,3342,=,=,M,BC1,2012-04-09,10,2012-05-09,2012-05-09,4,6,10,5,361,S,1,1,B,2012-05-19,2012-05-29,2012-06-08,14.38,19.63,22.76,24.56,=,30,40,50,60,5.25,3.13,1.8,10.18,119,110,=,=,115,2012-06-07,59,12:02:00,96,178,14.7,10.71,1.205,0.064,0.274,0.113,0.193,0.342,0.069,0.174,0.297,0.408,0.172,1,=,82,0.882
6231,B6.A-17 BC1,5224,3306,3342,=,=,M,BC1,2012-04-09,10,2012-05-09,2012-05-09,4,6,10,5,362,S,1,1,B,2012-05-19,2012-05-29,2012-06-08,15.5,21.03,23.73,25.26,=,30,40,50,60,5.53,2.7,1.53,9.76,119,110,=,=,115,2012-06-07,59,12:11:00,93,173,14.8,10.245,1.22,0.065,0.279,0.103,0.184,0.346,0.072,0.197,0.302,0.424,0.182,1,=,80,0.917
6232,B6.A-15 BC1,3513,3386,=,=,=,M,BC1,2012-04-09,8,2012-05-09,2012-05-09,6,2,8,5,362,S,0,0,B,2012-05-19,2012-05-29,2012-06-08,14.49,20.04,22.68,24.04,=,30,40,50,60,5.55,2.64,1.36,9.55,105,=,=,=,105,2012-06-07,59,12:20:00,96,172,14.45,9.542,1.23,0.067,0.253,0.106,0.182,0.336,0.08,0.222,0.358,0.392,0.14,1,Tubes labeled as 63xx initially. Overwritten 3 by 2 to match IDs,76,0.996
6233,B6.A-15 BC1,3513,3386,=,=,=,M,BC1,2012-04-09,8,2012-05-09,2012-05-09,6,2,8,5,362,S,0,0,B,2012-05-19,2012-05-29,2012-06-08,15.38,19.77,22.89,25.57,=,30,40,50,60,4.39,3.12,2.68,10.19,105,=,=,=,105,2012-06-07,59,12:28:00,95,171,14.6,10.174,1.232,0.043,0.227,0.11,0.177,0.355,0.043,0.212,0.35,0.407,0.163,1,Tubes labeled as 63xx initially. Overwritten 3 by 2 to match IDs,76,0.96
6234,B6.A-15 BC1,453,491,=,=,=,M,BC1,2012-04-09,8,2012-05-09,2012-05-09,2,5,7,5,362,S,1,1,B,2012-05-19,2012-05-29,2012-06-08,12.81,19.34,23.17,25.77,=,30,40,50,60,6.53,3.83,2.6,12.96,82,=,=,=,82,2012-06-07,59,12:37:00,92,175,14.55,10.409,1.227,0.079,0.288,0.117,0.154,0.285,0.042,0.157,0.259,0.382,0.153,1,Tubes labeled as 63xx initially; Overwritten 3 by 2 to match IDs. rna/chip,83,0.743
6235,B6.A-15 BC1,453,491,=,=,=,M,BC1,2012-04-09,8,2012-05-09,2012-05-09,2,5,7,5,362,S,1,1,B,2012-05-19,2012-05-29,2012-06-08,12.13,17.95,21.97,24.79,=,30,40,50,60,5.82,4.02,2.82,12.66,82,=,=,=,82,2012-06-07,59,12:46:00,90,171,14.5,9.822,1.198,0.078,0.264,0.123,0.164,0.275,0.049,0.15,0.252,0.387,0.152,1,Tubes labeled as 63xx initially. Overwritten 3 by 2 to match IDs,81,0.726
6236,B6.A-15 BC1,453,491,=,=,=,M,BC1,2012-04-09,8,2012-05-09,2012-05-09,2,5,7,5,363,S,1,1,B,2012-05-19,2012-05-29,2012-06-08,11.54,18.39,22.74,25.45,=,30,40,50,60,6.85,4.35,2.71,13.91,82,=,=,=,82,2012-06-07,59,12:55:00,93,174,14.55,9.926,1.206,0.07,0.279,0.114,0.16,0.313,0.054,0.176,0.301,0.397,0.162,1,Tubes labeled as 63xx initially. Overwritten 3 by 2 to match IDs,81,0.844
6237,B6.A-15 BC1,453,491,=,=,=,M,BC1,2012-04-09,8,2012-05-09,2012-05-09,2,5,7,5,363,S,1,1,B,2012-05-19,2012-05-29,2012-06-08,11.99,18.68,22.4,25.32,=,30,40,50,60,6.69,3.72,2.92,13.33,82,=,=,=,82,2012-06-07,59,13:04:00,95,175,-,10.14,1.183,0.07,0.271,0.118,0.164,0.375,0.055,0.17,0.298,0.394,0.17,1,Tubes labeled as 63xx initially. Overwritten 3 by 2 to match IDs,80,0.898
6238,B6.A-15 BC1,453,491,=,=,=,M,BC1,2012-04-09,8,2012-05-09,2012-05-09,2,5,7,5,363,S,1,1,B,2012-05-19,2012-05-29,2012-06-08,11.48,18,22.83,25.31,=,30,40,50,60,6.52,4.83,2.48,13.83,82,=,=,=,82,2012-06-07,59,13:12:00,93,175,14.6,10.421,1.153,0.076,0.282,0.127,0.165,0.309,0.059,0.181,0.292,0.397,0.17,1,Tubes labeled as 63xx initially. Overwritten 3 by 2 to match IDs,82,0.841
6239,B6.A-X F1,4712,3392,=,=,=,M,BC1,2012-04-11,6,2012-05-11,2012-05-11,4,2,6,5,363,S,0,1,B,2012-05-21,2012-05-31,2012-06-10,15.83,20.63,24.29,25.6,D48=23.50,30,40,50,60,4.8,3.66,1.31,9.77,107,=,=,=,107,2012-06-07,57,13:21:00,93,177,14.75,10.772,1.231,0.084,0.28,0.12,0.162,0.336,0.049,0.169,0.32,0.42,0.185,1,Tubes labeled as 63xx initially; Overwritten 3 by 2 to match IDs. rna/chip,84,0.874
6240,B6.A-X F1,4712,3392,=,=,=,M,BC1,2012-04-11,6,2012-05-11,2012-05-11,4,2,6,5,363,S,0,1,B,2012-05-21,2012-05-31,2012-06-10,16.01,20.97,23.46,24.64,D48=23.03,30,40,50,60,4.96,2.49,1.18,8.63,107,=,=,=,107,2012-06-07,57,13:30:00,94,176,14.6,9.481,1.108,0.065,0.294,0.114,0.183,0.383,0.093,0.217,0.369,0.427,0.173,1,=,82,1.062
6241,B6.A-17 BC1,483,490,=,=,=,M,BC1,2012-04-20,10,2012-05-21,2012-05-21,5,5,10,5,364,S,-,-,B,2012-05-30,2012-06-08,2012-06-19,14.67,18.49,21.07,22.96,d50-1,31,40,49,60,3.82,2.58,1.89,8.29,93,=,=,=,93,2012-06-22,63,10:14:00,91,172,14.6,9.477,1.181,0.059,0.257,0.107,0.174,0.337,0.071,0.227,0.321,0.395,0.163,1,=,81,0.956
6242,B6.A-17 BC1,483,490,=,=,=,M,BC1,2012-04-20,10,2012-05-21,2012-05-21,5,5,10,5,364,S,-,-,B,2012-05-30,2012-06-08,2012-06-19,13.22,17.92,20.35,22.39,d50-1,31,40,49,60,4.7,2.43,2.04,9.17,93,=,=,=,93,2012-06-22,63,10:23:00,90,171,14.55,9.114,1.192,0.061,0.248,0.103,0.163,0.282,0.058,0.16,0.258,0.383,0.142,1,=,81,0.758
6243,B6.A-17 BC1,483,490,=,=,=,M,BC1,2012-04-20,10,2012-05-21,2012-05-21,5,5,10,5,364,S,-,-,B,2012-05-30,2012-06-08,2012-06-19,12.78,17.58,20.12,21.51,d50-1,31,40,49,60,4.8,2.54,1.39,8.73,93,=,=,=,93,2012-06-22,63,10:32:00,92,169,14.3,8.602,1.068,0.056,0.253,0.102,0.161,0.315,0.059,0.158,0.28,0.371,0.137,1,=,77,0.812
6244,B6.A-17 BC1,483,490,=,=,=,M,BC1,2012-04-20,10,2012-05-21,2012-05-21,5,5,10,5,364,S,-,-,B,2012-05-30,2012-06-08,2012-06-19,10.79,16,18.56,21.03,d50-1,31,40,49,60,5.21,2.56,2.47,10.24,93,=,=,=,93,2012-06-22,63,10:41:00,88,165,14.1,8.807,1.116,0.062,0.219,0.096,0.123,0.219,0.047,0.126,0.244,0.362,0.139,1,=,77,0.636
6245,B6.A-17 BC1,483,490,=,=,=,M,BC1,2012-04-20,10,2012-05-21,2012-05-21,5,5,10,5,364,S,-,-,B,2012-05-30,2012-06-08,2012-06-19,10.15,16.4,20.12,22.53,d50-1,31,40,49,60,6.25,3.72,2.41,12.38,93,=,=,=,93,2012-06-22,63,10:51:00,93,170,14.35,9.115,0.911,0.083,0.281,0.115,0.145,0.249,0.06,0.234,0.309,0.383,0.11,1,rna/chip,77,0.852
6246,B6.A-19 BC1,5267,3303,=,=,=,M,BC1,2012-04-20,5,2012-05-22,2012-05-22,4,1,5,5,365,S,-,-,B,2012-05-31,2012-06-08,2012-06-19,20.77,24.12,25.07,27.92,d40+1; d50-1,32,41,49,60,3.35,0.95,2.85,7.15,130,=,=,=,130,2012-06-22,63,11:00:00,99,181,15.1,11.633,1.337,0.077,0.334,0.137,0.193,0.454,0.1,0.24,0.378,0.42,0.184,1,=,82,1.172
6247,B6.A-15 BC1,5105,5102,=,=,=,M,BC1,2012-04-21,6,2012-05-22,2012-05-22,4,2,6,5,365,S,-,-,B,2012-05-31,2012-06-09,2012-06-20,10.02,15.36,18.42,21.48,d50-1,31,40,49,60,5.34,3.06,3.06,11.46,162,=,=,=,162,2012-06-22,62,11:12:00,89,167,14.15,9.011,0.858,0.096,0.253,0.124,0.071,0.205,0.048,0.18,0.279,0.409,0.129,1,=,78,0.712
6248,B6.A-15 BC1,5105,5102,=,=,=,M,BC1,2012-04-21,6,2012-05-22,2012-05-22,4,2,6,5,365,S,-,-,B,2012-05-31,2012-06-09,2012-06-20,13.25,17.14,20.03,22.52,d50-1,31,40,49,60,3.89,2.89,2.49,9.27,162,=,=,=,162,2012-06-22,62,11:21:00,92,168,14.2,9.207,1.142,0.063,0.234,0.1,0.164,0.207,0.028,0.128,0.251,0.394,0.146,1,=,76,0.614
6249,B6.A-17 BC1,483,1254,=,=,=,M,BC1,2012-04-21,3,2012-05-22,2012-05-22,2,1,3,5,365,S,-,-,B,2012-05-31,2012-06-09,2012-06-20,17.69,18.96,20.63,23.27,d50-1,31,40,49,60,1.27,1.67,2.64,5.58,89,=,=,=,89,2012-06-22,62,11:30:00,92,169,14.45,9.16,1.176,0.086,0.281,0.108,0.176,0.232,0.057,0.168,0.29,0.413,0.152,1,=,77,0.747
6250,B6.A-X F1,4712,3393,=,=,=,M,F1,2012-04-21,4,2012-05-22,2012-05-22,3,1,4,5,365,S,-,-,B,2012-05-31,2012-06-09,2012-06-20,14.69,18.78,21.5,24.48,d50-1,31,40,49,60,4.09,2.72,2.98,9.79,117,=,=,=,117,2012-06-22,62,11:41:00,93,169,14.5,10.125,1.205,0.08,0.261,0.113,0.142,0.344,0.084,0.235,0.345,0.406,0.165,1,=,76,1.008
6251,B6.A-17 BC1,5008,5103,=,=,=,M,BC1,2012-04-22,13,2012-05-22,2012-05-22,4,7,13,5,366,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,13.6,20.38,23.59,26.48,=,30,40,50,60,6.78,3.21,2.89,12.88,163,=,=,=,163,2012-06-22,61,11:51:00,94,174,15,10.585,1.305,0.078,0.295,0.13,0.182,0.267,0.064,0.212,0.278,0.407,0.164,1,=,80,0.821
6253,B6.A-17 BC1,5008,5103,=,=,=,M,BC1,2012-04-22,13,2012-05-22,2012-05-22,4,7,13,5,366,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,11.43,17.86,19.83,23.42,=,30,40,50,60,6.43,1.97,3.59,11.99,163,=,=,=,163,2012-06-22,61,12:03:00,91,170,14.45,9.136,1.194,0.08,0.251,0.108,0.189,0.241,0.038,0.14,0.225,0.4,0.146,1,=,79,0.644
6254,B6.A-17 BC1,5008,5103,=,=,=,M,BC1,2012-04-22,13,2012-05-22,2012-05-22,4,7,13,5,366,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,15.02,21.01,23.18,25.51,T1,30,40,50,60,5.99,2.17,2.33,10.49,163,=,=,=,163,2012-06-22,61,12:13:00,96,175,14.95,10.582,1.21,0.068,0.293,0.125,0.18,0.348,0.072,0.201,0.3,0.407,0.159,1,=,79,0.921
6255,B6.A-17 BC1,5008,5103,=,=,=,M,BC1,2012-04-22,13,2012-05-22,2012-05-22,4,7,13,5,366,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,11.05,18.56,22.24,25.27,=,30,40,50,60,7.51,3.68,3.03,14.22,163,=,=,=,163,2012-06-22,61,12:23:00,93,174,14.65,10.117,1.031,0.15,0.285,0.135,0.16,0.353,0.089,0.25,0.366,0.429,0.158,1,=,81,1.058
6256,B6.A-17 BC1,5008,5103,=,=,=,M,BC1,2012-04-22,13,2012-05-22,2012-05-22,4,7,13,5,367,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,14.19,21,22.41,24.77,=,30,40,50,60,6.81,1.41,2.36,10.58,163,=,=,=,163,2012-06-22,61,13:59:00,92,171,14.75,10.204,1.131,0.073,0.292,0.124,0.187,0.265,0.061,0.176,0.248,0.397,0.172,1,=,79,0.75
6257,B6.A-17 BC1,5008,5103,=,=,=,M,BC1,2012-04-22,13,2012-05-22,2012-05-22,4,7,13,5,367,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,14.16,19.63,21.29,23.35,=,30,40,50,60,5.47,1.66,2.06,9.19,163,=,=,=,163,2012-06-22,61,14:15:30,91,169,14.6,9.551,1.033,0.068,0.251,0.111,0.177,0.221,0.042,0.151,0.261,0.389,0.173,1,=,78,0.675
6258,B6.A-15 F1,4704,3386,3387,=,=,M,F1,2012-04-22,6,2012-05-22,2012-05-22,3,3,6,5,367,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,11.91,18.23,20.91,23.95,=,30,40,50,60,6.32,2.68,3.04,12.04,118,118,=,=,118,2012-06-22,61,14:19:00,93,175,14.6,9.66,1.022,0.063,0.245,0.096,0.154,0.24,0.045,0.181,0.254,0.392,0.126,1,=,82,0.72
6259,B6.A-15 F1,4704,3386,3387,=,=,M,F1,2012-04-22,6,2012-05-22,2012-05-22,3,3,6,5,367,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,10.23,18.1,22.25,25.73,T2,30,40,50,60,7.87,4.15,3.48,15.5,118,118,=,=,118,2012-06-22,61,14:28:00,94,176,14.6,10.314,0.881,0.101,0.32,0.154,0.17,0.333,0.063,0.231,0.283,0.415,0.179,1,=,82,0.91
6260,B6.A-15 F1,4704,3386,3387,=,=,M,F1,2012-04-22,6,2012-05-22,2012-05-22,3,3,6,5,367,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,15.12,21.19,23.42,25.42,=,30,40,50,60,6.07,2.23,2,10.3,118,118,=,=,118,2012-06-22,61,14:39:30,94,179,-,10.285,1.126,0.07,0.268,0.111,0.176,0.335,0.06,0.204,0.283,0.411,0.16,1,=,85,0.882
6261,B6.A-15 BC1,4909,4934,=,=,=,M,BC1,2012-04-22,8,2012-05-22,2012-05-22,2,6,8,5,368,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,14.39,20.81,23.31,25.52,=,30,40,50,60,6.42,2.5,2.21,11.13,199,=,=,=,199,2012-06-22,61,14:49:00,95,173,14.85,10.675,1.212,0.073,0.278,0.117,0.171,0.31,0.063,0.225,0.298,0.396,0.168,1,=,78,0.896
6262,B6.A-15 BC1,4909,4934,=,=,=,M,BC1,2012-04-22,8,2012-05-22,2012-05-22,2,6,8,5,368,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,10.59,18.67,21.36,25.16,=,30,40,50,60,8.08,2.69,3.8,14.57,199,=,=,=,199,2012-06-22,61,14:58:00,94,172,14.65,10.751,0.884,0.114,0.311,0.147,0.158,0.289,0.059,0.206,0.271,0.412,0.163,1,=,78,0.825
6263,B6.A-15 BC1,4909,4934,=,=,=,M,BC1,2012-04-22,8,2012-05-22,2012-05-22,2,6,8,5,368,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,11.53,18.52,22.25,25.46,=,30,40,50,60,6.99,3.73,3.21,13.93,199,=,=,=,199,2012-06-22,61,15:08:00,93,171,14.45,10.508,0.888,0.111,0.301,0.147,0.162,0.294,0.051,0.222,0.293,0.46,0.164,1,=,78,0.86
6264,B6.A-15 BC1,4909,4934,=,=,=,M,BC1,2012-04-22,8,2012-05-22,2012-05-22,2,6,8,5,368,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,14.33,20.18,22.76,24.88,=,30,40,50,60,5.85,2.58,2.12,10.55,199,=,=,=,199,2012-06-22,61,15:18:00,95,171,14.65,10.177,1.126,0.067,0.271,0.127,0.173,0.291,0.051,0.19,0.249,0.395,0.162,1,=,76,0.781
6265,B6.A-15 BC1,4909,4934,=,=,=,M,BC1,2012-04-22,8,2012-05-22,2012-05-22,2,6,8,5,368,S,-,-,B,2012-06-01,2012-06-11,2012-06-21,14.45,20.5,22.54,25.52,=,30,40,50,60,6.05,2.04,2.98,11.07,199,=,=,=,199,2012-06-22,61,15:28:00,92,174,14.8,10.287,1.098,0.079,0.276,0.133,0.165,0.278,0.051,0.174,0.269,0.408,0.171,1,=,82,0.772
6273,B6.C,3530,3521,3522,=,=,M,3,2012-04-26,7,2012-05-26,2012-05-26,4,3,7,5,371,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,15.96,22.63,27.63,29.43,=,30,40,50,60,6.67,5,1.8,13.47,240,240,=,=,240,2012-06-26,61,10:57:00,98,178,14.3,12.555,1.093,0.138,0.415,0.154,0.172,0.37,0.067,0.259,0.337,0.439,0.197,1,rna/chip,80,1.033
6274,B6.C,3530,3521,3522,=,=,M,3,2012-04-26,7,2012-05-26,2012-05-26,4,3,7,5,371,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,17.73,22.8,27.02,28.46,=,30,40,50,60,5.07,4.22,1.44,10.73,240,240,=,=,240,2012-06-26,61,11:15:00,94,171,14.25,12.132,1.27,0.085,0.33,0.128,0.179,0.409,0.071,0.199,0.305,0.411,0.177,1,=,77,0.984
6275,B6.C,3530,3521,3522,=,=,M,3,2012-04-26,7,2012-05-26,2012-05-26,4,3,7,5,371,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,17.69,23.27,26.57,27.85,=,30,40,50,60,5.58,3.3,1.28,10.16,240,240,=,=,240,2012-06-26,61,11:30:00,98,179,14.95,11.612,1.332,0.088,0.318,0.123,0.176,0.437,0.081,0.218,0.346,0.406,0.178,1,=,81,1.082
6276,B6.A-19 BC1,5024,5063,5064,=,=,M,BC1,2012-04-26,5,2012-05-26,2012-05-26,2,3,5,5,371,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,18.29,23.67,26.23,27.2,=,30,40,50,60,5.38,2.56,0.97,8.91,168,168,=,=,168,2012-06-26,61,11:45:00,95,181,15.15,11.941,1.235,0.074,0.304,0.123,0.187,0.359,0.06,0.191,0.303,0.413,0.189,1,=,86,0.913
6277,B6.A-19 BC1,5024,5063,5064,=,=,M,BC1,2012-04-26,5,2012-05-26,2012-05-26,2,3,5,5,371,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,18.38,21.28,25.75,27.38,=,30,40,50,60,2.9,4.47,1.63,9,168,168,=,=,168,2012-06-26,61,12:00:00,95,180,15.05,11.667,1.193,0.092,0.348,0.129,0.194,0.455,0.085,0.22,0.343,0.415,0.182,1,=,85,1.103
6278,B6.A-19 BC1,5024,5063,5064,=,=,M,BC1,2012-04-26,5,2012-05-26,2012-05-26,2,3,5,6,372,S,-,-,B,2012-06-05,2012-06-15,2012-06-25,17.68,20.58,22.88,24.38,T1,30,40,50,60,2.9,2.3,1.5,6.7,168,168,=,=,168,2012-06-26,61,12:19:00,94,178,14.9,10.219,1.06,0.061,0.259,0.115,0.188,0.375,0.075,0.202,0.351,0.399,0.178,1,=,84,1.003
6279,B6.A-19 BC1,5213,5244,3340,=,=,M,BC1,2012-04-25,2,2012-05-26,2012-05-26,0,2,2,6,372,S,-,-,B,2012-06-04,2012-06-14,2012-06-24,18.48,20.84,23.98,24.61,=,31,40,50,60,2.36,3.14,0.63,6.13,143,124,=,=,134,2012-06-26,62,12:35:00,94,172,14.65,10.083,1.11,0.066,0.282,0.103,0.178,0.33,0.068,0.168,0.346,0.399,0.148,1,rna/chip,78,0.912
